date,oil_volume,liquid_volume,gas_volume,water_volume,water_cut,working_hours,dynamic_level,reservoir_pressure
2017-02-22 00:00:00,16,50,4203,34,68,24,1860,155
2017-02-23 00:00:00,16,50,4203,34,68,24,1877,155
2017-02-24 00:00:00,17,52,4507,35,67,24,1871,155
2017-02-25 00:00:00,17,52,4507,35,67,24,1870,155
2017-02-26 00:00:00,17,52,4507,35,67,24,1870,155
2017-02-27 00:00:00,17,52,4507,35,67,24,1877,155
2017-02-28 00:00:00,17,52,4507,35,67,24,1880,155
2017-03-01 00:00:00,13,41,3550,28,67,19,1880,155
2017-03-02 00:00:00,17,52,4507,35,67,24,1880,155
2017-03-03 00:00:00,16,52,4234,36,69,24,1875,155
2017-03-04 00:00:00,16,52,4234,36,69,24,1875,155
2017-03-05 00:00:00,14,46,3705,32,69,21,1892,155
2017-03-06 00:00:00,16,52,4234,36,69,24,1979,155
2017-03-07 00:00:00,16,52,4234,36,69,24,1979,155
2017-03-08 00:00:00,16,52,4234,36,69,24,1921,155
2017-03-09 00:00:00,16,52,4234,36,69,24,1931,155
2017-03-10 00:00:00,16,52,4234,36,69,24,1931,155
2017-03-11 00:00:00,16,52,4234,36,69,24,1928,155
2017-03-12 00:00:00,13,42,3387,29,69,19,1928,155
2017-03-13 00:00:00,13,44,3449,31,70,20,1928,155
2017-03-14 00:00:00,15,52,4098,37,70,24,1957,155
2017-03-15 00:00:00,15,52,4098,37,70,24,1958,155
2017-03-16 00:00:00,15,52,4098,37,70,24,1955,154
2017-03-17 00:00:00,16,52,4234,36,69,24,1955,154
2017-03-18 00:00:00,16,52,4234,36,69,24,1957,154
2017-03-19 00:00:00,16,52,4371,36,68,24,1957,154
2017-03-20 00:00:00,16,52,4371,36,68,24,1955,154
2017-03-21 00:00:00,14,44,3733,31,68,21,1955,154
2017-03-22 00:00:00,17,52,4507,35,67,24,1965,154
2017-03-23 00:00:00,17,51,4582,34,66,24,1809,154
2017-03-24 00:00:00,17,51,4582,34,66,24,1851,154
2017-03-25 00:00:00,17,51,4582,34,66,24,1851,154
2017-03-26 00:00:00,16,49,4394,33,66,24,1855,154
2017-03-27 00:00:00,16,49,4394,33,66,24,1855,154
2017-03-28 00:00:00,17,49,4523,32,65,24,1855,154
2017-03-29 00:00:00,17,49,4523,32,65,24,1855,154
2017-03-30 00:00:00,17,49,4523,32,65,24,1855,154
2017-03-31 00:00:00,17,49,4523,32,65,24,1862,154
2017-04-01 00:00:00,16,47,4335,31,65,23,1862,154
2017-04-02 00:00:00,17,49,4523,32,65,24,1862,154
2017-04-03 00:00:00,17,51,4652,33,65,24,1842,154
2017-04-04 00:00:00,17,51,4652,33,65,24,1846,154
2017-04-05 00:00:00,16,47,4342,31,65,22,1846,154
2017-04-06 00:00:00,17,51,4519,34,66,24,1841,154
2017-04-07 00:00:00,17,51,4519,34,66,24,1846,154
2017-04-08 00:00:00,17,51,4519,34,66,24,1848,154
2017-04-09 00:00:00,17,51,4519,34,66,24,1848,154
2017-04-10 00:00:00,17,51,4519,34,66,24,1847,154
2017-04-11 00:00:00,17,51,4519,34,66,24,1846,153
2017-04-12 00:00:00,17,51,4519,34,66,24,1846,153
2017-04-13 00:00:00,17,51,4652,33,65,24,1852,153
2017-04-14 00:00:00,17,51,4652,33,65,24,1858,153
2017-04-15 00:00:00,17,51,4652,33,65,24,1858,153
2017-04-16 00:00:00,17,51,4652,33,65,24,1858,153
2017-04-17 00:00:00,17,51,4652,33,65,24,1858,153
2017-04-18 00:00:00,17,51,4689,34,65,24,1858,153
2017-04-19 00:00:00,17,51,4689,34,65,24,1858,153
2017-04-20 00:00:00,17,51,4689,34,65,24,1858,153
2017-04-21 00:00:00,18,51,4957,33,63,24,1858,153
2017-04-22 00:00:00,18,51,4957,33,63,24,1858,153
2017-04-23 00:00:00,18,51,4957,33,63,24,1858,153
2017-04-24 00:00:00,18,51,4957,33,63,24,1858,153
2017-04-25 00:00:00,18,51,4957,33,63,24,1858,153
2017-04-26 00:00:00,18,51,4957,33,63,24,1858,153
2017-04-27 00:00:00,18,51,4957,33,63,24,1858,153
2017-04-28 00:00:00,18,51,4957,33,63,24,1858,153
2017-04-29 00:00:00,17,51,4689,34,65,24,1858,153
2017-04-30 00:00:00,17,51,4689,34,65,24,1858,153
2017-05-01 00:00:00,17,51,4689,34,65,24,1858,153
2017-05-02 00:00:00,17,51,4689,34,65,24,1858,153
2017-05-03 00:00:00,17,51,4689,34,65,24,1858,153
2017-05-04 00:00:00,15,51,4153,36,69,24,1858,153
2017-05-05 00:00:00,15,51,4153,36,69,24,1858,153
2017-05-06 00:00:00,15,51,4153,36,69,24,1858,153
2017-05-07 00:00:00,15,51,4153,36,69,24,1858,152
2017-05-08 00:00:00,15,51,4153,36,69,24,1820,152
2017-05-09 00:00:00,15,51,4153,36,69,24,1820,152
2017-05-10 00:00:00,15,51,4153,36,69,24,1820,152
2017-05-11 00:00:00,15,51,4153,36,69,24,1820,152
2017-05-12 00:00:00,15,51,4153,36,69,24,1820,152
2017-05-13 00:00:00,15,51,4019,36,70,24,1820,152
2017-05-14 00:00:00,15,51,4019,36,70,24,1820,152
2017-05-15 00:00:00,15,51,4019,36,70,24,1820,152
2017-05-16 00:00:00,15,51,4019,36,70,24,1851,152
2017-05-17 00:00:00,15,51,4043,36,70,24,1847,152
2017-05-18 00:00:00,15,51,3908,37,71,24,1849,152
2017-05-19 00:00:00,15,51,3908,37,71,24,1838,152
2017-05-20 00:00:00,15,51,3908,37,71,24,1838,152
2017-05-21 00:00:00,16,51,4312,35,68,24,1838,152
2017-05-22 00:00:00,16,51,4312,35,68,24,1841,152
2017-05-23 00:00:00,16,51,4312,35,68,24,1847,152
2017-05-24 00:00:00,16,51,4312,35,68,24,1849,152
2017-05-25 00:00:00,16,52,4346,36,68,24,1849,152
2017-05-26 00:00:00,16,52,4346,36,68,24,1849,152
2017-05-27 00:00:00,16,52,4346,36,68,24,1849,152
2017-05-28 00:00:00,16,52,4210,36,69,24,1849,152
2017-05-29 00:00:00,16,52,4210,36,69,24,1841,152
2017-05-30 00:00:00,16,52,4210,36,69,24,1841,152
2017-05-31 00:00:00,16,52,4210,36,69,24,1841,152
2017-06-01 00:00:00,16,52,4210,36,69,24,1841,152
2017-06-02 00:00:00,14,45,3701,32,69,21,1841,151
2017-06-03 00:00:00,15,51,4122,35,69,24,1845,151
2017-06-04 00:00:00,16,52,4210,36,69,24,1841,151
2017-06-05 00:00:00,16,52,4210,36,69,24,1841,151
2017-06-06 00:00:00,16,52,4210,36,69,24,1841,151
2017-06-07 00:00:00,16,52,4210,36,69,24,1841,151
2017-06-08 00:00:00,16,52,4210,36,69,24,1851,151
2017-06-09 00:00:00,16,52,4210,36,69,24,1851,151
2017-06-10 00:00:00,16,52,4210,36,69,24,1851,151
2017-06-11 00:00:00,16,52,4210,36,69,24,1860,151
2017-06-12 00:00:00,16,52,4210,36,69,24,1855,151
2017-06-13 00:00:00,14,52,3802,38,72,24,1855,151
2017-06-14 00:00:00,14,52,3802,38,72,24,1855,151
2017-06-15 00:00:00,14,52,3802,38,72,24,1855,151
2017-06-16 00:00:00,14,50,3641,36,72,24,1855,151
2017-06-17 00:00:00,14,50,3641,36,72,24,1857,151
2017-06-18 00:00:00,14,50,3641,36,72,24,1850,151
2017-06-19 00:00:00,13,50,3511,36,73,24,1808,151
2017-06-20 00:00:00,13,50,3511,36,73,24,1808,151
2017-06-21 00:00:00,13,50,3511,36,73,24,1815,151
2017-06-22 00:00:00,15,50,4031,34,69,24,1815,151
2017-06-23 00:00:00,15,50,4104,35,69,24,1827,151
2017-06-24 00:00:00,15,50,4104,35,69,24,1827,151
2017-06-25 00:00:00,15,50,4104,35,69,24,1832,151
2017-06-26 00:00:00,15,51,4153,36,69,24,1832,151
2017-06-27 00:00:00,15,51,4153,36,69,24,1832,151
2017-06-28 00:00:00,15,51,4161,36,69,24,1826,150
2017-06-29 00:00:00,14,51,3758,37,72,24,1826,150
2017-06-30 00:00:00,14,51,3758,37,72,24,1826,150
2017-07-01 00:00:00,14,51,3758,37,72,24,1826,150
2017-07-02 00:00:00,14,50,3699,37,72,24,1846,150
2017-07-03 00:00:00,13,50,3539,37,73,24,1846,150
2017-07-04 00:00:00,13,50,3539,37,73,24,1846,150
2017-07-05 00:00:00,13,50,3539,37,73,24,1846,150
2017-07-06 00:00:00,13,50,3539,37,73,24,1849,150
2017-07-07 00:00:00,14,50,3670,36,72,24,1849,150
2017-07-08 00:00:00,14,50,3677,36,72,24,1849,150
2017-07-09 00:00:00,14,50,3677,36,72,24,1858,150
2017-07-10 00:00:00,14,50,3677,36,72,24,1844,150
2017-07-11 00:00:00,12,50,3152,38,76,24,1848,150
2017-07-12 00:00:00,11,46,2925,36,76,24,1848,150
2017-07-13 00:00:00,11,46,2925,36,76,24,1847,150
2017-07-14 00:00:00,13,46,3535,33,71,24,1858,150
2017-07-15 00:00:00,13,46,3535,33,71,24,1858,150
2017-07-16 00:00:00,13,45,3417,32,71,23,1858,150
2017-07-17 00:00:00,13,46,3535,33,71,24,1858,150
2017-07-18 00:00:00,14,54,3708,40,74,24,1858,150
2017-07-19 00:00:00,14,54,3708,40,74,24,1858,150
2017-07-20 00:00:00,13,53,3600,39,74,23,1858,150
2017-07-21 00:00:00,14,54,3708,40,74,24,1858,150
2017-07-22 00:00:00,13,54,3566,41,75,24,1858,150
2017-07-23 00:00:00,13,52,3388,39,75,23,1858,149
2017-07-24 00:00:00,13,54,3566,41,75,24,1858,149
2017-07-25 00:00:00,13,54,3566,41,75,24,1858,149
2017-07-26 00:00:00,13,54,3566,41,75,24,1863,149
2017-07-27 00:00:00,13,55,3585,41,75,24,1863,149
2017-07-28 00:00:00,13,55,3585,41,75,24,1863,149
2017-07-29 00:00:00,13,55,3585,41,75,24,1863,149
2017-07-30 00:00:00,13,55,3585,41,75,24,1863,149
2017-07-31 00:00:00,13,55,3585,41,75,24,1863,149
2017-08-01 00:00:00,13,55,3585,41,75,24,1863,149
2017-08-02 00:00:00,14,55,3729,41,74,24,1863,149
2017-08-03 00:00:00,12,47,3189,35,74,24,1863,149
2017-08-04 00:00:00,12,47,3189,35,74,24,1863,149
2017-08-05 00:00:00,14,51,3744,37,72,24,1863,149
2017-08-06 00:00:00,13,51,3476,38,74,24,1863,149
2017-08-07 00:00:00,13,51,3476,38,74,24,1863,149
2017-08-08 00:00:00,11,43,2926,32,74,20,1863,149
2017-08-09 00:00:00,13,51,3476,38,74,24,1863,149
2017-08-10 00:00:00,13,52,3517,38,74,24,1863,149
2017-08-11 00:00:00,15,52,3923,37,71,24,1863,149
2017-08-12 00:00:00,15,52,3923,37,71,24,1863,149
2017-08-13 00:00:00,14,49,3727,35,71,23,1863,149
2017-08-14 00:00:00,15,52,3923,37,71,24,1863,149
2017-08-15 00:00:00,15,52,3923,37,71,24,1863,149
2017-08-16 00:00:00,14,49,3740,35,71,24,1846,149
2017-08-17 00:00:00,14,49,3740,35,71,24,1810,149
2017-08-18 00:00:00,17,56,4593,39,69,24,1829,148
2017-08-19 00:00:00,17,56,4593,39,69,24,1829,148
2017-08-20 00:00:00,17,56,4593,39,69,24,1843,148
2017-08-21 00:00:00,16,53,4348,37,69,24,1842,148
2017-08-22 00:00:00,16,53,4348,37,69,24,1847,148
2017-08-23 00:00:00,17,53,4489,37,68,24,1847,148
2017-08-24 00:00:00,14,46,3875,32,68,24,1843,148
2017-08-25 00:00:00,14,45,3762,31,68,23,1847,148
2017-08-26 00:00:00,14,45,3762,31,68,23,1847,148
2017-08-27 00:00:00,21,68,5537,47,69,24,1857,148
2017-08-28 00:00:00,21,68,5537,47,69,24,1857,148
2017-08-29 00:00:00,16,51,4177,36,69,24,1844,148
2017-08-30 00:00:00,16,53,4308,37,69,24,1844,148
2017-08-31 00:00:00,16,53,4308,37,69,24,1856,148
2017-09-01 00:00:00,16,54,4373,37,69,24,1856,148
2017-09-02 00:00:00,17,54,4514,37,68,24,1853,148
2017-09-03 00:00:00,17,54,4514,37,68,24,1853,148
2017-09-04 00:00:00,17,54,4514,37,68,24,1869,148
2017-09-05 00:00:00,18,58,4833,40,68,24,1872,148
2017-09-06 00:00:00,19,58,4984,39,67,24,1872,148
2017-09-07 00:00:00,18,55,4776,37,67,24,1832,148
2017-09-08 00:00:00,18,55,4776,37,67,24,1848,148
2017-09-09 00:00:00,18,55,4776,37,67,24,1846,148
2017-09-10 00:00:00,18,55,4776,37,67,24,1847,148
2017-09-11 00:00:00,19,56,5102,37,65,24,1845,148
2017-09-12 00:00:00,19,56,5102,37,65,24,1845,148
2017-09-13 00:00:00,19,56,5102,37,65,24,1845,147
2017-09-14 00:00:00,19,56,5102,37,65,24,1846,147
2017-09-15 00:00:00,19,56,5102,37,65,24,1843,147
2017-09-16 00:00:00,19,56,5102,37,65,24,1843,147
2017-09-17 00:00:00,19,56,5102,37,65,24,1843,147
2017-09-18 00:00:00,14,52,3817,38,72,24,1843,147
2017-09-19 00:00:00,14,52,3817,38,72,24,1843,147
2017-09-20 00:00:00,14,52,3817,38,72,24,1843,147
2017-09-21 00:00:00,14,52,3817,38,72,24,1843,147
2017-09-22 00:00:00,14,52,3817,38,72,24,1843,147
2017-09-23 00:00:00,14,52,3681,38,73,24,1843,147
2017-09-24 00:00:00,14,52,3681,38,73,24,1843,147
2017-09-25 00:00:00,14,52,3681,38,73,24,1843,147
2017-09-26 00:00:00,14,52,3681,38,73,24,1843,147
2017-09-27 00:00:00,11,52,2999,41,78,24,1843,147
2017-09-28 00:00:00,11,52,2863,41,79,24,1843,147
2017-09-29 00:00:00,11,55,3023,44,79,24,1843,147
2017-09-30 00:00:00,11,55,3023,44,79,24,1843,147
2017-10-01 00:00:00,11,55,3023,44,79,24,1843,147
2017-10-02 00:00:00,11,55,3023,44,79,24,1843,147
2017-10-03 00:00:00,11,55,3023,44,79,24,1843,147
2017-10-04 00:00:00,11,55,3023,44,79,24,1843,147
2017-10-05 00:00:00,11,54,2973,43,79,24,1843,147
2017-10-06 00:00:00,12,54,3115,42,78,24,1843,147
2017-10-07 00:00:00,11,52,3022,41,78,24,1843,147
2017-10-08 00:00:00,12,54,3256,42,77,24,1850,147
2017-10-09 00:00:00,12,54,3256,42,77,24,1850,146
2017-10-10 00:00:00,12,54,3256,42,77,24,1850,146
2017-10-11 00:00:00,12,54,3256,42,77,24,1850,146
2017-10-12 00:00:00,11,54,2973,43,79,24,1850,146
2017-10-13 00:00:00,11,54,2973,43,79,24,1850,146
2017-10-14 00:00:00,11,54,2973,43,79,24,1850,146
2017-10-15 00:00:00,11,54,2973,43,79,24,1850,146
2017-10-16 00:00:00,11,54,2973,43,79,24,1846,146
2017-10-17 00:00:00,10,50,2769,40,79,24,1846,146
2017-10-18 00:00:00,11,50,2901,39,78,24,1858,146
2017-10-19 00:00:00,12,58,3340,45,78,24,1876,146
2017-10-20 00:00:00,12,58,3340,45,78,24,1862,146
2017-10-21 00:00:00,12,58,3340,45,78,24,1863,146
2017-10-22 00:00:00,12,55,3190,43,78,24,1863,146
2017-10-23 00:00:00,12,54,3123,42,78,24,1864,146
2017-10-24 00:00:00,12,55,3190,43,78,24,1863,146
2017-10-25 00:00:00,12,55,3190,43,78,24,1858,146
2017-10-26 00:00:00,14,66,3837,52,78,24,1855,146
2017-10-27 00:00:00,12,57,3265,44,78,24,1851,146
2017-10-28 00:00:00,11,52,2993,41,78,24,1850,146
2017-10-29 00:00:00,11,52,2993,41,78,24,1857,146
2017-10-30 00:00:00,11,52,2993,41,78,24,1851,146
2017-10-31 00:00:00,11,52,2993,41,78,24,1850,146
2017-11-01 00:00:00,12,55,3196,43,78,24,1848,146
2017-11-02 00:00:00,12,55,3196,43,78,24,1846,146
2017-11-03 00:00:00,12,55,3184,43,78,24,1848,145
2017-11-04 00:00:00,16,69,4325,52,76,24,1819,145
2017-11-05 00:00:00,16,69,4325,52,76,24,1831,145
2017-11-06 00:00:00,13,55,3493,42,76,24,1829,145
2017-11-07 00:00:00,12,52,3259,40,76,24,1832,145
2017-11-08 00:00:00,12,52,3259,40,76,24,1833,145
2017-11-09 00:00:00,13,55,3455,42,76,24,1832,145
2017-11-10 00:00:00,13,55,3455,42,76,24,1832,145
2017-11-11 00:00:00,14,58,3663,44,76,24,1831,145
2017-11-12 00:00:00,12,53,3335,40,76,24,1831,145
2017-11-13 00:00:00,12,53,3335,40,76,24,1698,145
2017-11-14 00:00:00,12,53,3335,40,76,24,1816,145
2017-11-15 00:00:00,12,53,3335,40,76,24,1830,145
2017-11-16 00:00:00,12,53,3335,40,76,24,1830,145
2017-11-17 00:00:00,12,53,3335,40,76,24,1825,145
2017-11-18 00:00:00,13,56,3518,43,76,24,1825,145
2017-11-19 00:00:00,13,56,3518,43,76,24,1830,145
2017-11-20 00:00:00,13,56,3518,43,76,24,1830,145
2017-11-21 00:00:00,13,56,3518,43,76,24,1831,145
2017-11-22 00:00:00,13,52,3441,40,75,24,1831,145
2017-11-23 00:00:00,13,52,3441,40,75,24,1831,145
2017-11-24 00:00:00,13,52,3441,40,75,24,1829,145
2017-11-25 00:00:00,13,52,3441,40,75,24,1842,145
2017-11-26 00:00:00,13,52,3579,39,74,24,1842,145
2017-11-27 00:00:00,13,52,3579,39,74,24,1842,145
2017-11-28 00:00:00,13,52,3579,39,74,24,1756,145
2017-11-29 00:00:00,14,55,3784,41,74,24,1767,144
2017-11-30 00:00:00,14,55,3784,41,74,24,1757,144
2017-12-01 00:00:00,14,55,3784,41,74,24,1757,144
2017-12-02 00:00:00,14,55,3784,41,74,24,1757,144
2017-12-03 00:00:00,14,55,3784,41,74,24,1757,144
2017-12-04 00:00:00,14,55,3784,41,74,24,1757,144
2017-12-05 00:00:00,16,58,4295,42,72,24,1757,144
2017-12-06 00:00:00,16,58,4295,42,72,24,1757,144
2017-12-07 00:00:00,16,58,4295,42,72,24,1757,144
2017-12-08 00:00:00,16,58,4295,42,72,24,1757,144
2017-12-09 00:00:00,16,58,4295,42,72,24,1757,144
2017-12-10 00:00:00,16,58,4295,42,72,24,1757,144
2017-12-11 00:00:00,16,58,4295,42,72,24,1757,144
2017-12-12 00:00:00,15,58,3988,44,74,24,1757,144
2017-12-13 00:00:00,15,58,3988,44,74,24,1757,144
2017-12-14 00:00:00,15,58,3988,44,74,24,1757,144
2017-12-15 00:00:00,15,58,3988,44,74,24,1757,144
2017-12-16 00:00:00,15,57,3900,43,74,24,1757,144
2017-12-17 00:00:00,14,57,3750,43,75,24,1938,144
2017-12-18 00:00:00,14,57,3750,43,75,24,1940,144
2017-12-19 00:00:00,13,55,3592,41,75,24,1938,144
2017-12-20 00:00:00,13,55,3592,41,75,24,1915,144
2017-12-21 00:00:00,14,58,3809,44,75,24,1918,144
2017-12-22 00:00:00,14,58,3809,44,75,24,1915,144
2017-12-23 00:00:00,14,57,3756,43,75,24,1920,144
2017-12-24 00:00:00,14,57,3756,43,75,24,1917,144
2017-12-25 00:00:00,14,57,3730,43,75,24,1917,143
2017-12-26 00:00:00,14,57,3730,43,75,24,1919,143
2017-12-27 00:00:00,14,56,3704,43,75,24,1918,143
2017-12-28 00:00:00,14,56,3704,43,75,24,1919,143
2017-12-29 00:00:00,14,60,3770,46,76,24,1921,143
2017-12-30 00:00:00,10,43,2708,33,76,18,1930,143
2017-12-31 00:00:00,14,59,3713,45,76,24,1917,143
2018-01-01 00:00:00,14,59,3713,45,76,24,1914,143
2018-01-02 00:00:00,14,59,3713,45,76,24,1914,143
2018-01-03 00:00:00,14,59,3713,45,76,24,1910,143
2018-01-04 00:00:00,14,56,3684,42,75,24,1916,143
2018-01-05 00:00:00,14,56,3684,42,75,24,1909,143
2018-01-06 00:00:00,12,52,3284,40,76,24,1921,143
2018-01-07 00:00:00,12,52,3284,40,76,24,1919,143
2018-01-08 00:00:00,12,53,3354,41,76,24,1919,143
2018-01-09 00:00:00,12,53,3354,41,76,24,1922,143
2018-01-10 00:00:00,13,57,3581,43,76,24,1919,143
2018-01-11 00:00:00,13,57,3581,43,76,24,1920,143
2018-01-12 00:00:00,12,57,3282,45,78,24,1921,143
2018-01-13 00:00:00,11,53,3074,42,78,24,1921,143
2018-01-14 00:00:00,11,53,3074,42,78,24,1872,143
2018-01-15 00:00:00,11,57,3010,46,80,24,1919,143
2018-01-16 00:00:00,11,57,3010,46,80,24,1918,143
2018-01-17 00:00:00,11,57,2973,46,80,24,1919,143
2018-01-18 00:00:00,11,57,2973,46,80,24,1918,143
2018-01-19 00:00:00,11,57,2973,46,80,24,1917,143
2018-01-20 00:00:00,12,60,3131,48,80,24,1918,142
2018-01-21 00:00:00,12,60,3131,48,80,24,1920,142
2018-01-22 00:00:00,12,60,3131,48,80,24,1922,142
2018-01-23 00:00:00,12,60,3131,48,80,24,1922,142
2018-01-24 00:00:00,11,56,2952,45,80,24,1922,142
2018-01-25 00:00:00,11,56,2952,45,80,24,1922,142
2018-01-26 00:00:00,11,56,2952,45,80,24,1922,142
2018-01-27 00:00:00,11,56,2952,45,80,24,1922,142
2018-01-28 00:00:00,11,56,2952,45,80,24,1922,142
2018-01-29 00:00:00,11,56,2952,45,80,24,1922,142
2018-01-30 00:00:00,11,56,2952,45,80,24,1922,142
2018-01-31 00:00:00,13,56,3395,44,77,24,1922,142
2018-02-01 00:00:00,13,56,3395,44,77,24,1922,142
2018-02-02 00:00:00,13,56,3395,44,77,24,1922,142
2018-02-03 00:00:00,13,56,3395,44,77,24,1922,142
2018-02-04 00:00:00,13,56,3395,44,77,24,1922,142
2018-02-05 00:00:00,13,56,3395,44,77,24,1922,142
2018-02-06 00:00:00,13,56,3395,44,77,24,1922,142
2018-02-07 00:00:00,13,56,3395,44,77,24,1922,142
2018-02-08 00:00:00,13,56,3395,44,77,24,1922,142
2018-02-09 00:00:00,14,56,3838,42,74,24,1922,142
2018-02-10 00:00:00,14,56,3838,42,74,24,1922,142
2018-02-11 00:00:00,14,56,3838,42,74,24,1922,142
2018-02-12 00:00:00,14,56,3838,42,74,24,1922,142
2018-02-13 00:00:00,14,56,3838,42,74,24,1922,142
2018-02-14 00:00:00,13,56,3543,43,76,24,1922,142
2018-02-15 00:00:00,13,56,3543,43,76,24,1922,141
2018-02-16 00:00:00,13,56,3543,43,76,24,1922,141
2018-02-17 00:00:00,13,56,3543,43,76,24,1922,141
2018-02-18 00:00:00,13,56,3543,43,76,24,1922,141
2018-02-19 00:00:00,14,60,3751,46,76,24,1922,141
2018-02-20 00:00:00,14,60,3751,46,76,24,1925,141
2018-02-21 00:00:00,14,60,3751,46,76,24,1925,141
2018-02-22 00:00:00,13,60,3438,47,78,24,1985,141
2018-02-23 00:00:00,13,60,3438,47,78,24,1938,141
2018-02-24 00:00:00,13,60,3438,47,78,24,1934,141
2018-02-25 00:00:00,13,60,3595,46,77,24,1934,141
2018-02-26 00:00:00,14,62,3764,48,77,24,1934,141
2018-02-27 00:00:00,14,62,3764,48,77,24,1934,141
2018-02-28 00:00:00,14,62,3764,48,77,24,1750,141
2018-03-01 00:00:00,14,62,3764,48,77,24,1758,141
2018-03-02 00:00:00,13,56,3401,44,77,24,1758,141
2018-03-03 00:00:00,13,56,3401,44,77,24,1738,141
2018-03-04 00:00:00,13,56,3401,44,77,24,1738,141
2018-03-05 00:00:00,13,56,3401,44,77,24,1772,141
2018-03-06 00:00:00,13,56,3401,44,77,24,1782,141
2018-03-07 00:00:00,13,56,3401,44,77,24,1782,141
2018-03-08 00:00:00,13,56,3549,43,76,24,1782,141
2018-03-09 00:00:00,14,56,3697,43,75,24,1782,141
2018-03-10 00:00:00,14,56,3845,42,74,24,1782,141
2018-03-11 00:00:00,15,56,3993,41,73,24,1782,141
2018-03-12 00:00:00,15,56,4141,41,72,24,1782,140
2018-03-13 00:00:00,16,56,4289,40,71,24,1782,140
2018-03-14 00:00:00,17,56,4437,40,70,24,1782,140
2018-03-15 00:00:00,3,62,812,59,95,20,1872,140
2018-03-16 00:00:00,6,66,1731,59,90,24,1872,140
2018-03-17 00:00:00,8,66,2250,58,87,24,1872,140
2018-03-18 00:00:00,8,66,2247,57,87,24,1872,140
2018-03-19 00:00:00,8,66,2247,57,87,24,1872,140
2018-03-20 00:00:00,11,64,2844,53,83,24,1872,140
2018-03-21 00:00:00,12,63,3320,51,80,24,1872,140
2018-03-22 00:00:00,14,63,3652,50,78,24,1872,140
2018-03-23 00:00:00,14,63,3652,50,78,24,1872,140
2018-03-24 00:00:00,14,63,3652,50,78,24,1872,140
2018-03-25 00:00:00,14,63,3652,50,78,24,1872,140
2018-03-26 00:00:00,15,63,3984,48,76,24,1872,140
2018-03-27 00:00:00,15,63,3984,48,76,24,1872,140
2018-03-28 00:00:00,15,63,3984,48,76,24,1872,140
2018-03-29 00:00:00,15,63,3984,48,76,24,1872,140
2018-03-30 00:00:00,15,63,3984,48,76,24,1872,140
2018-03-31 00:00:00,15,63,3984,48,76,24,1872,140
2018-04-01 00:00:00,15,65,4079,50,76,24,1872,140
2018-04-02 00:00:00,15,65,4079,50,76,24,1872,140
2018-04-03 00:00:00,15,65,4079,50,76,24,1872,140
2018-04-04 00:00:00,15,65,4079,50,76,24,1872,140
2018-04-05 00:00:00,15,65,4079,50,76,24,1872,140
2018-04-06 00:00:00,15,65,4079,50,76,24,1872,140
2018-04-07 00:00:00,15,65,4079,50,76,24,1872,139
2018-04-08 00:00:00,15,65,4079,50,76,24,1872,139
2018-04-09 00:00:00,16,65,4249,49,75,24,1872,139
2018-04-10 00:00:00,14,56,3690,42,75,24,1872,139
2018-04-11 00:00:00,14,57,3737,43,75,24,1872,139
2018-04-12 00:00:00,14,57,3737,43,75,24,1872,139
2018-04-13 00:00:00,15,57,4035,42,73,24,1872,139
2018-04-14 00:00:00,14,53,3733,39,73,22,1872,139
2018-04-15 00:00:00,15,57,4035,42,73,24,1872,139
2018-04-16 00:00:00,15,57,4035,42,73,24,1872,139
2018-04-17 00:00:00,15,57,4019,42,73,24,1872,139
2018-04-18 00:00:00,15,57,4035,42,73,24,1872,139
2018-04-19 00:00:00,15,57,4035,42,73,24,1872,139
2018-04-20 00:00:00,16,59,4163,43,73,24,1872,139
2018-04-21 00:00:00,16,59,4184,43,73,24,1872,139
2018-04-22 00:00:00,16,59,4184,43,73,24,1872,139
2018-04-23 00:00:00,17,64,4518,47,73,24,1872,139
2018-04-24 00:00:00,17,64,4518,47,73,24,1872,139
2018-04-25 00:00:00,17,64,4518,47,73,24,1872,139
2018-04-26 00:00:00,17,64,4518,47,73,24,1872,139
2018-04-27 00:00:00,16,64,4350,48,74,24,1872,139
2018-04-28 00:00:00,14,57,3879,42,74,21,1872,139
2018-04-29 00:00:00,16,62,4200,46,74,24,1872,139
2018-04-30 00:00:00,14,57,3866,42,74,24,1872,139
2018-05-01 00:00:00,14,57,3866,42,74,24,1872,139
2018-05-02 00:00:00,13,52,3527,39,74,22,1872,139
2018-05-03 00:00:00,15,57,4057,42,73,24,1872,138
2018-05-04 00:00:00,16,62,4418,46,73,24,1872,138
2018-05-05 00:00:00,16,62,4418,46,73,24,1872,138
2018-05-06 00:00:00,16,62,4418,46,73,24,1872,138
2018-05-07 00:00:00,14,54,3823,40,73,22,1872,138
2018-05-08 00:00:00,16,59,4170,43,73,24,1872,138
2018-05-09 00:00:00,16,59,4170,43,73,24,1872,138
2018-05-10 00:00:00,16,59,4170,43,73,24,1872,138
2018-05-11 00:00:00,14,58,3835,44,75,24,1872,138
2018-05-12 00:00:00,14,56,3697,43,75,24,1872,138
2018-05-13 00:00:00,14,56,3697,43,75,24,1872,138
2018-05-14 00:00:00,14,58,3776,43,75,24,1872,138
2018-05-15 00:00:00,14,58,3776,43,75,24,1872,138
2018-05-16 00:00:00,13,52,3421,39,75,24,1872,138
